rownumber,filename,filetype,band,abbrev_type,date,date_format,mics_etc,score
1303,melvins_2016-06-19_01.flac,flac,melvins,notfound,2016-06-19 00:00:00,yyyy-mm-dd,01,3
1310,powow 2016-03-05 okeechobee 01 intro with akim funk buddha.flac,flac,powow,notfound,2016-03-05 00:00:00,yyyy-mm-dd,okeechobee 01 intro with akim funk buddha,3
1312,the jam ritz ny 1981-05-26t10.flac,flac,the jam,notfound,1981-05-26 00:00:00,yyyy-mm-dd,t10,3
1332,gh - 2016-07-08-01.flac,flac,gh,notfound,2016-07-08 00:00:00,yyyy-mm-dd,01,3
1336,"new order - 2017-07-09 manchester, england15.flac",flac,new order,notfound,2017-07-09 00:00:00,yyyy-mm-dd,"manchester, england15",3
1298,xylaroo 2016-07-09.mp2,mp2,xylaroo,notfound,2016-07-09 00:00:00,yyyy-mm-dd,,3
1376,"neil young 1989-08-27 syracuse, ny07.flac",flac,neil young,notfound,1989-08-27 00:00:00,yyyy-mm-dd,"syracuse, ny07",3
1211,sam amidon 2016-02-03 genf-01.flac,flac,sam amidon,notfound,2016-02-03 00:00:00,yyyy-mm-dd,genf-01,3
1265,fieldsofthenephilim 2008-05-10_t01.flac,flac,fieldsofthenephilim,notfound,2008-05-10 00:00:00,yyyy-mm-dd,t01,3
1264,alex chilton 1988-03-07 bremen-01.flac,flac,alex chilton,notfound,1988-03-07 00:00:00,yyyy-mm-dd,bremen-01,3
1169,fe20160528t01.flac,flac,fe,notfound,2016-05-28 00:00:00,(\d{8}),t01,3
2083,haze 2016-02-06 first set 01.flac,flac,haze,notfound,2016-02-06 00:00:00,yyyy-mm-dd,first set 01,3
1671,motherengine 2016-05-27_t01.flac,flac,motherengine,notfound,2016-05-27 00:00:00,yyyy-mm-dd,t01,3
2103,amy winehouse 2004-06-05.mp2,mp2,amy winehouse,notfound,2004-06-05 00:00:00,yyyy-mm-dd,,3
1208,element of crime 2015-11-06 weekender-01.flac,flac,element of crime,notfound,2015-11-06 00:00:00,yyyy-mm-dd,weekender-01,3
1295,karma to burn_denver co 2016-05-28_09_thirty-two.flac,flac,karma to burn,notfound,2016-05-28 00:00:00,yyyy-mm-dd,09_thirty-two,3
1269,neil.young.2016-06-23.paris.at853.ls10.t17.flac,flac,neil.young,notfound,2016-06-23 00:00:00,yyyy-mm-dd,paris.at853.ls10.t17,3
1149,l-ficher-g-baton-adelaide-2016-06-19-t01.flac,flac,l-ficher-g-baton,notfound,2016-06-19 00:00:00,yyyy-mm-dd,t01,3
1176,ns 2016-06-24-01.flac,flac,ns,notfound,2016-06-24 00:00:00,yyyy-mm-dd,01,3
1177,gomerpyle 2016-05-27_t01.flac,flac,gomerpyle,notfound,2016-05-27 00:00:00,yyyy-mm-dd,t01,3
1185,paws 2016-06-28t01.flac,flac,paws,notfound,2016-06-28 00:00:00,yyyy-mm-dd,t01,3
1199,dirty knobs-2016-07-06-tr01.flac,flac,dirty knobs,notfound,2016-07-06 00:00:00,yyyy-mm-dd,tr01,3
1207,big moon 2016-05-21t01.flac,flac,big moon,notfound,2016-05-21 00:00:00,yyyy-mm-dd,t01,3
1276,spirit-1970-04-12-tr-01.flac,flac,spirit,notfound,1970-04-12 00:00:00,yyyy-mm-dd,tr-01,3
2113,metronomy 2016-07-20t01.mp2,mp2,metronomy,notfound,2016-07-20 00:00:00,yyyy-mm-dd,t01,3
1505,theclash_1984-01-21_aud_ana1_t01.flac,flac,theclash,notfound,1984-01-21 00:00:00,yyyy-mm-dd,aud_ana1_t01,3
1251,"editors 2016-07-02 35. papillon (rock werchter, fm).flac",flac,editors,notfound,2016-07-02 00:00:00,yyyy-mm-dd,"35. papillon (rock werchter, fm)",3
1258,elder 2016-05-28_t01.flac,flac,elder,notfound,2016-05-28 00:00:00,yyyy-mm-dd,t01,3
1260,jpj 2001-12-01 t11.flac,flac,jpj,notfound,2001-12-01 00:00:00,yyyy-mm-dd,t11,3
1665,gold panda 2016-07-11t01.mp2,mp2,gold panda,notfound,2016-07-11 00:00:00,yyyy-mm-dd,t01,3
664,nrps20151231.01.tuning intro.flac,flac,nrps,notfound,2015-12-31 00:00:00,(\d{8}),01.tuning intro,3
2050,mysleepingkarma 2012-07-22_t01.flac,flac,mysleepingkarma,notfound,2012-07-22 00:00:00,yyyy-mm-dd,t01,3
1791,"ugly kid joe 1993-08-03 fairgrounds, allentown, pa03.flac",flac,ugly kid joe,notfound,1993-08-03 00:00:00,yyyy-mm-dd,"fairgrounds, allentown, pa03",3
2747,jwalsh19880629.01.welcome to the club.flac,flac,jwalsh,notfound,1988-06-29 00:00:00,(\d{8}),01.welcome to the club,3
1754,abercrombie-1986-06-10-tr01.flac,flac,abercrombie,notfound,1986-06-10 00:00:00,yyyy-mm-dd,tr01,3
1758,electricwizard 2016-04-29_t01.flac,flac,electricwizard,notfound,2016-04-29 00:00:00,yyyy-mm-dd,t01,3
1766,"type o negative 1995-07-25 ocf, middletown, ny06.flac",flac,type o negative,notfound,1995-07-25 00:00:00,yyyy-mm-dd,"ocf, middletown, ny06",3
1777,steve knightley_2016-07-16_01.flac,flac,steve knightley,notfound,2016-07-16 00:00:00,yyyy-mm-dd,01,3
1706,glen hansard - rudolstadt 2016-07-1001.flac,flac,glen hansard,notfound,2016-07-10 00:00:00,yyyy-mm-dd,01,3
1778,spectrum 2012-08-18_t01.flac,flac,spectrum,notfound,2012-08-18 00:00:00,yyyy-mm-dd,t01,3
1788,maria muldaur 1979-12-01 bremen-01.flac,flac,maria muldaur,notfound,1979-12-01 00:00:00,yyyy-mm-dd,bremen-01,3
1647,mumford and sons 2016-03-06 okeechobee 01 snake eyes.flac,flac,mumford and sons,notfound,2016-03-06 00:00:00,yyyy-mm-dd,okeechobee 01 snake eyes,3
2780,rt19861107.01.too rolling stoned.flac,flac,rt,notfound,1986-11-07 00:00:00,(\d{8}),01.too rolling stoned,3
1652,delfeayo marsalis 2016-06-23 16bit t08.flac,flac,delfeayo marsalis,notfound,2016-06-23 00:00:00,yyyy-mm-dd,16bit t08,3
2080,"rem 1981-11-07 charlotte,nc viceroy park m1-aud-01.flac",flac,rem,notfound,1981-11-07 00:00:00,yyyy-mm-dd,"charlotte,nc viceroy park m1-aud-01",3
1753,gulcan_kaya-2004-11-22-tr01.flac,flac,gulcan_kaya,notfound,2004-11-22 00:00:00,yyyy-mm-dd,tr01,3
1702,michael kiwanuka 2016-07-16.mp2,mp2,michael kiwanuka,notfound,2016-07-16 00:00:00,yyyy-mm-dd,,3
1874,it19870809t01.flac,flac,it,notfound,1987-08-09 00:00:00,(\d{8}),t01,3
2758,dz 20160708 01 stage entrance-instrumental.flac,flac,dz,notfound,2016-07-08 00:00:00,(\d{8}),01 stage entrance-instrumental,3
2501,the cure 2016-07-21 [psychophysio]_tr-01.flac,flac,the cure,notfound,2016-07-21 00:00:00,yyyy-mm-dd,[psychophysio]_tr-01,3
1984,charlie cunningham - graz 2016-07-20 sb01.flac,flac,charlie cunningham,notfound,2016-07-20 00:00:00,yyyy-mm-dd,sb01,3
2046,wehuntbuffalo 2016-04-29_t01.flac,flac,wehuntbuffalo,notfound,2016-04-29 00:00:00,yyyy-mm-dd,t01,3
569,ttb16-07-13t-01.flac,flac,ttb,notfound,2016-07-13 00:00:00,yy-mm-dd,t-01,3
2043,mudhoney_1992-08-30_aud_ana1_t01.flac,flac,mudhoney,notfound,1992-08-30 00:00:00,yyyy-mm-dd,aud_ana1_t01,3
2327,katiemelua-20160723_d1_tr01.flac,flac,katiemelua,notfound,2016-07-23 00:00:00,(\d{8}),d1_tr01,3
2234,hawkwind-20080726_d1_track01.flac,flac,hawkwind,notfound,2008-07-26 00:00:00,(\d{8}),d1_track01,3
2205,ta19941103et01.flac,flac,ta,notfound,1994-11-03 00:00:00,(\d{8}),et01,3
2045,rush 1984-11-07 d1t01 intro.flac,flac,rush,notfound,1984-11-07 00:00:00,yyyy-mm-dd,d1t01 intro,3
1267,mangelepa16-06-16s1t-01.flac,flac,mangelepa,notfound,2016-06-16 00:00:00,yy-mm-dd,s1t-01,3
2135,jam_19820921_shepton_mallet_mc_pc01.flac,flac,jam,notfound,1982-09-21 00:00:00,(\d{8}),shepton_mallet_mc_pc01,3
1968,tl20160528t01.flac,flac,tl,notfound,2016-05-28 00:00:00,(\d{8}),t01,3
2960,yes 20160529 padova101.flac,flac,yes,notfound,2016-05-29 00:00:00,(\d{8}),padova101,3
1750,"tegan &amp; sara 2004-11-27 nsb, philadelphia, pa14.flac",flac,tegan &amp; sara,notfound,2004-11-27 00:00:00,yyyy-mm-dd,"nsb, philadelphia, pa14",3
1714,lrb.2016-04-16.matrix.flac16.t01.flac,flac,lrb,notfound,2016-04-16 00:00:00,yyyy-mm-dd,matrix.flac16.t01,3
1808,lucie vitkova-ingelfritz   firehouse 2016-06-10.flac,flac,lucie vitkova-ingelfritz,notfound,2016-06-10 00:00:00,yyyy-mm-dd,,3
1672,anohni 2016-07-09.mp2,mp2,anohni,notfound,2016-07-09 00:00:00,yyyy-mm-dd,,3
1677,spring king 2016-07-12t01.mp2,mp2,spring king,notfound,2016-07-12 00:00:00,yyyy-mm-dd,t01,3
1682,christine and the queens 2016-07-12t01.mp2,mp2,christine and the queens,notfound,2016-07-12 00:00:00,yyyy-mm-dd,t01,3
1686,james bay 2016-07-14t01.mp2,mp2,james bay,notfound,2016-07-14 00:00:00,yyyy-mm-dd,t01,3
1689,"rhino bucket 2006-04-28 maxwell's, hoboken, nj10.flac",flac,rhino bucket,notfound,2006-04-28 00:00:00,yyyy-mm-dd,"maxwell's, hoboken, nj10",3
1694,"scatterbrain 1992-04-25 walnut park, syracuse, ny 164406.flac",flac,scatterbrain,notfound,1992-04-25 00:00:00,yyyy-mm-dd,"walnut park, syracuse, ny 164406",3
1699,palace winter 2016-07-14t01.mp2,mp2,palace winter,notfound,2016-07-14 00:00:00,yyyy-mm-dd,t01,3
1738,"suicidal tendencies 1994-06-17 ocf, middletown, ny07.flac",flac,suicidal tendencies,notfound,1994-06-17 00:00:00,yyyy-mm-dd,"ocf, middletown, ny07",3
1674,monomyth 2016-04-29_t01.flac,flac,monomyth,notfound,2016-04-29 00:00:00,yyyy-mm-dd,t01,3
1737,peter &amp; the test tube babies - edinburgh 2016-06-0301.flac,flac,peter &amp; the test tube babies,notfound,2016-06-03 00:00:00,yyyy-mm-dd,01,3
1736,"scorpions 1994-07-06 ocf, middletown, ny12.flac",flac,scorpions,notfound,1994-07-06 00:00:00,yyyy-mm-dd,"ocf, middletown, ny12",3
1727,tabata+kamekawa+hikari 2016-07-14 ufo club.flac,flac,tabata+kamekawa+hikari,notfound,2016-07-14 00:00:00,yyyy-mm-dd,ufo club,3
1745,the jam - 1980-05-26 pinkpop festival geleen the netherlands fm01.flac,flac,the jam,notfound,1980-05-26 00:00:00,yyyy-mm-dd,pinkpop festival geleen the netherlands fm01,3
1796,keith jarrett solo 2016-07-15 munich 101.flac,flac,keith jarrett,notfound,2016-07-15 00:00:00,yyyy-mm-dd,munich 101,3
1722,hazmat.modine-2015-06-16_24-48_tr.101.flac,flac,hazmat.modine,notfound,2015-06-16 00:00:00,yyyy-mm-dd,24-48_tr.101,3
2040,"neil young - orange stage, roskilde festival, denmark - 2016-07-01 - 03.flac",flac,neil young,notfound,2016-07-01 00:00:00,yyyy-mm-dd,03,3
1999,nma16-07-13t-01.flac,flac,nma,notfound,2016-07-13 00:00:00,yy-mm-dd,t-01,3
1865,faunfables-20160717-12-born-of-the-sun.flac,flac,faunfables,notfound,2016-07-17 00:00:00,(\d{8}),12-born-of-the-sun,3
2451,lionshepherd_20160715_tr01.flac,flac,lionshepherd,notfound,2016-07-15 00:00:00,(\d{8}),tr01,3
1820,david lindley-2016-07-15(early)-tr01.flac,flac,david lindley,notfound,2016-07-15 00:00:00,yyyy-mm-dd,(early)-tr01,3
173,jg&ms74-11-28d1t102.shn,shn,jg&ms,notfound,1974-11-28 00:00:00,yy-mm-dd,d1t102,3
2020,david gilmour - 2016 07 18 wiesbaden de - 15 david speaking - chatter.flac,flac,david gilmour,notfound,2016-07-18 00:00:00,yyyy-mm-dd,wiesbaden de - 15 david speaking - chatter,3
2342,arcs20160726_01.flac,flac,arcs,notfound,2016-07-26 00:00:00,(\d{8}),01,3
1989,wofat  2016-04-28_t01.flac,flac,wofat,notfound,2016-04-28 00:00:00,yyyy-mm-dd,t01,3
2469,cs20080301t01.flac,flac,cs,notfound,2008-03-01 00:00:00,(\d{8}),t01,3
219,jgb1975-00-00t01.flac,flac,jgb,variant,,,,2
1491,wagner - 01 - das rheingold part 1.flac,flac,wagner,notfound,,,,2
1516,fame_1 04.flac,flac,fame,notfound,,,,2
1460,"caldwell, bobby - 01 all or nothing at all.flac",flac,"caldwell, bobby",notfound,,,,2
1533,hw - toads place matrix  _01.flac,flac,hw,notfound,,,,2
1550,wagner - 01 - die walkure act 1.flac,flac,wagner,notfound,,,,2
1082,"burdon, eric - 01 hold on i'm coming.flac",flac,"burdon, eric",notfound,,,,2
2527,linda thompson  01.flac,flac,linda thompson,notfound,,,,2
182,jgms74-12-28d1t03.shn,shn,jgms,incorrect,1974-12-28 00:00:00,yy-mm-dd,d1t03,2
2625,jm_01.flac,flac,jm,notfound,,,,2
2928,deadco-20160727_0101.flac,flac,deadco-,incorrect,2016-07-27 00:00:00,(\d{8}),0101,2
2383,deadco-20160727_0101.flac,flac,deadco-,incorrect,2016-07-27 00:00:00,(\d{8}),0101,2
303,deadandco20160628s01t01.flac,flac,deadandco,incorrect,2016-06-28 00:00:00,(\d{8}),s01t01,2
16,deadandco20160628s01t01.flac,flac,deadandco,incorrect,2016-06-28 00:00:00,(\d{8}),s01t01,2
1606,wagner - 01 - siegfried act 1.flac,flac,wagner,notfound,,,,2
2762,"crosby, david - 02 banter.flac",flac,"crosby, david",notfound,,,,2
1811,jmjarre_montreux2016_01.flac,flac,mjarre,notfound,,,,2
2038,ot1986-06-xx-tigers-t01.flac,flac,ot,notfound,,,,2
2087,ot1986-06-xx-paradise-t01.flac,flac,ot,notfound,,,,2
233,br-track01.flac,flac,br,notfound,,,,2
1568,"lee, albert - 01 unknown.flac",flac,"lee, albert",notfound,,,,2
2761,"crosby, david - 02 banter.flac",flac,"crosby, david",notfound,,,,2
1622,rf_22.flac,flac,rf,notfound,,,,2
614,matrix01.flac,flac,matrix,notfound,,,,2
2875,psychedelic furs - 05 - the ghost in you.flac,flac,psychedelic furs,notfound,,,,2
736,"t.flyer-disc01,track01.flac",flac,t.flyer,notfound,,,,2
970,pm_08.flac,flac,pm,notfound,,,,2
964,sweet liberties d101.flac,flac,sweet liberties d,notfound,,,,2
963,ste-001_01.flac,flac,ste,notfound,,,,2
948,whitesnake01.flac,flac,whitesnake,notfound,,,,2
910,prrp014d1t01.flac,flac,prrp,notfound,,,,2
870,bc d1track01.flac,flac,bc d,notfound,,,,2
840,the cure - le cure en montreal - 01 out of this world.flac,flac,the cure,notfound,,,,2
651,mcooleyt03.flac,flac,matrix,notfound,,,,2
1013,van halen - 01 - on fire.flac,flac,van halen,notfound,,,,2
234,d1t01.rush-a passage to bangkok.flac,flac,rush,notfound,,,,2
1132,arild andersen - 01 - hyperborean.flac,flac,arild andersen,notfound,,,,2
1233,a01 black sabbath.flac,flac,black sabbath,notfound,,,,2
186,sl01_intro.flac,flac,sl,variant,,,,2
1326,mp 01 1.flac,flac,mp,notfound,,,,2
1792,ls20160429t01.flac,flac,ls,variant,2016-04-29 00:00:00,(\d{8}),t01,2
192,d1t01.the ramones-rockaway beach.flac,flac,the ramones,notfound,,,,2
1328,fay hield 01.flac,flac,fay hield,notfound,,,,2
1728,bill evans - 01 - unknown.flac,flac,bill evans,notfound,,,,2
977,ross miller 01.flac,flac,ross miller,notfound,,,,2
1028,jackson browne01.flac,flac,jackson browne,notfound,,,,2
1656,wagner - 01 - g&atilde;&para;tterd&atilde;&curren;mmerung act 1 part 1.flac,flac,wagner,notfound,,,,2
1151,matrix_07.flac,flac,matrix,notfound,,,,2
2823,d1t02.neil young-rockin' in the free world.flac,flac,neil young,notfound,,,,2
1124,whitford-st01.flac,flac,whitford,notfound,,,,2
1483,marque 01.flac,flac,marque,notfound,,,,2
1355,danish radio big band - k&atilde;&para;lner funkhaus 1972_01.flac,flac,danish radio big band,notfound,,,,2
1631,bul06.flac,flac,bul,notfound,,,,2
1579,thejayhawks-2016-07-track01.flac,flac,thejayhawks,notfound,,,,2
1250,ot1985-10-xxd01t01.flac,flac,ot,notfound,,,,2
1733,gs_23.flac,flac,gs,notfound,,,,2
2124,gnr sfaud01.flac,flac,gnr,notfound,,,,2
1732,buben_cin 06.flac,flac,buben,notfound,,,,2
2486,"jefferson airplane 1968-xx-xx los angeles,ca jonathan winters show mk1-tv-01.flac",flac,jefferson airplane,notfound,,,,2
2487,"jefferson airplane 1968-xx-xx los angeles,ca jonathan winters show mk2-tv-01.flac",flac,jefferson airplane,notfound,,,,2
2828,sm pf humble pie reunion 1991-xx-xx 44khz16b t01.flac,flac,sm pf,notfound,,,,2
1314,the_jam_southampton_24nov79_tr15.flac,flac,,notfound,,,,2
87,jg ms 201.flac,flac,jg ms,notfound,,,,2
2264,spirit1986-may-fm(1st-gen)t04.flac,flac,spirit,notfound,,,,2
1119,whitesnake01.flac,flac,whitesnake,notfound,,,,2
2230,him14.flac,flac,him,notfound,,,,2
2723,ssj 88101.flac,flac,ssj,notfound,,,,2
185,d1t01.the ramones-durango 95.flac,flac,the ramones,notfound,,,,2
271,"jefferson airplane 1968-xx-xx los angeles,ca jonathan winters show mk1-tv-01.flac",flac,jefferson airplane,notfound,,,,2
272,"jefferson airplane 1968-xx-xx los angeles,ca jonathan winters show mk2-tv-01.flac",flac,jefferson airplane,notfound,,,,2
714,belafleckandtheflecktones2016t01.flac,flac,belafleckandtheflecktones,notfound,,,,2
1223,ralph_stanley-1978-xx-xx-gettysburg-tr01.flac,flac,ralph_stanley,notfound,,,,2
143,d1t01.neil young-my my hey hey (out of the blue).flac,flac,neil young,notfound,,,,2
2932,taj mahal - 04 - don't call us.flac,flac,taj mahal,notfound,,,,2
1641,kv01.flac,flac,kv,notfound,,,,2
1720,ff_02.flac,flac,ff,notfound,,,,2
2190,kamchatka - 09 - auto mowdownspace girl blues.flac,flac,09 - auto mowdownspace girl blues,notfound,,,,2
654,ph95-12-29d1t08.shn,shn,ph,incorrect,1995-12-29 00:00:00,yy-mm-dd,d1t08,2
1331,unbenannt-00.flac,flac,unbenannt,notfound,,,,2
2073,ff_02.flac,flac,ff,notfound,,,,2
2286,charlie haden - 01 - sunday at the hillcrest.flac,flac,charlie haden,notfound,,,,2
2279,mudcrutch - 01 shady grove.flac,flac,mudcrutch,notfound,,,,2
2272,joej101.flac,flac,joej,notfound,,,,2
2253,marker 01-fixed.flac,flac,marker,notfound,,,,2
2238,costbrist01.flac,flac,costbrist,notfound,,,,2
2236,r09_0002_r8b.flac,flac,r,notfound,,,,2
2233,coral creek aud01.flac,flac,coral creek aud,notfound,,,,2
2298,colt silvers orchstral 2916-07-12.001.flac,flac,colt silvers orchstral,notfound,,,,2
2209,slayer - 18 - chemical warfare.flac,flac,slayer,notfound,,,,2
1877,"hargrove, roy - 01 unknown.flac",flac,"hargrove, roy",notfound,,,,2
1162,"ehg - april 29, 2016 - t01.flac",flac,ehg,notfound,,,,2
2191,u2101.flac,flac,u2,notfound,,,,2
1115,nickcave_metro_feb18-1989_d6_909_t01.flac,flac,nickcave,notfound,,,,2
1895,"vera, billy - 01 instrumental.flac",flac,"vera, billy",notfound,,,,2
1946,boston 2 4401.flac,flac,boston,notfound,,,,2
2524,the brew uk - 13 - _drum solo_.flac,flac,the brew,notfound,,,,2
281,the london souls 6-3-1601.flac,flac,the london souls,notfound,,,,2
282,the london souls 2-19-1601.flac,flac,the london souls,notfound,,,,2
492,the nth power 7-9-1601.flac,flac,the nth power,notfound,,,,2
505,marcus king band 7-10-1601.flac,flac,marcus king band,notfound,,,,2
523,w.haynes_2016.jul.11_t01.flac,flac,w.haynes,notfound,,,,2
2225,chris lightcap - 01 - nine south.flac,flac,chris lightcap,notfound,,,,2
2052,dwzappa_01.flac,flac,dwzappa,notfound,,,,2
2200,vm - birmingham september 2nd 2011_disc 01 track 04.flac,flac,vm,notfound,,,,2
2002,marque 01.flac,flac,marque,notfound,,,,2
388,gd1975-03-xxt01.flac,flac,gd,canonical,,,,2
1680,bp01.flac,flac,bp,canonical,,,,2
686,"ph20016-07-15 george,wa t15 crosseyed and painless.flac",flac,ph,incorrect,,,,2
2567,steel pulse2016-07.26.aud.mk4.petaluma.flac16 01.flac,flac,steel pulse,notfound,,,,2
1441,ttbb01.flac,flac,ttbb,notfound,,,,2
1037,bob16070305.flac,flac,bob,notfound,,,,2
79,jg+ms 1974-11-8d1t01.shn,shn,jg+ms,incorrect,1974-11-08 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,d1t01,2
2603,prime circle - 18 - ghost.flac,flac,prime circle,notfound,,,,2
1875,dixie chicks mmxvi (00) prince - lets go crazy (end).flac,flac,dixie chicks,notfound,,,,2
1869,macca final01.flac,flac,macca final,notfound,,,,2
1847,"carlton, larry - 01 friday night shuffle.flac",flac,"carlton, larry",notfound,,,,2
1830,rtband001.flac,flac,rtband,notfound,,,,2
1826,"carlton, larry - 01 nite crawler .flac",flac,"carlton, larry",notfound,,,,2
1825,"carlton, larry - 01 strikes twice.flac",flac,"carlton, larry",notfound,,,,2
1812,"carlton, larry - 01 intro.flac",flac,"carlton, larry",notfound,,,,2
1800,"carlton, larry - 01 strange as it seems.flac",flac,"carlton, larry",notfound,,,,2
1779,"carlton, larry - 01 room 335.flac",flac,"carlton, larry",notfound,,,,2
1775,"carlton, larry - 01 room 335.flac",flac,"carlton, larry",notfound,,,,2
1772,"carlton, larry - 01 room 335.flac",flac,"carlton, larry",notfound,,,,2
1757,ah all stars 01.flac,flac,ah all stars,notfound,,,,2
1756,jm_porgy 13.flac,flac,jm_porgy,notfound,,,,2
556,eric krasno band 7-8-1601.flac,flac,eric krasno band,notfound,,,,2
196,jg+ms74-12-29bd1t01.shn,shn,jg+ms,incorrect,1974-12-29 00:00:00,yy-mm-dd,bd1t01,2
2104,gregory porter 01.flac,flac,gregory porter,notfound,,,,2
391,ph94-04-09d2t03.shn,shn,ph,incorrect,1994-04-09 00:00:00,yy-mm-dd,d2t03,2
1046,gordon gatton mfp 6 27 8101.flac,flac,gordon gatton,notfound,,,,2
1305,jj_121106_berlin_16_tr01.flac,flac,jj,notfound,,,,2
1683,van morrison - montreux july 7th 2016 (biddie)_track 17.flac,flac,van morrison,notfound,,,,2
1365,pdp_loungeax_feb17-1990_d6_909_t01.flac,flac,pdp_loungeax_feb,notfound,,,,2
2053,kiss independence mo events center july 20th 201601.flac,flac,kiss,notfound,,,,2
1449,jj_121106_berlin_16_tr01.flac,flac,jj,notfound,,,,2
1403,"paul mccartney - july 10, 2016 - t01.flac",flac,paul mccartney,notfound,,,,2
1293,ec 070616 201.flac,flac,ec,notfound,,,,2
1393,casting crowns royals stadium kansas city missouri july 9th 201601.flac,flac,casting crowns,notfound,,,,2
1356,jatrab201618.flac,flac,jatrab,notfound,,,,2
1377,jam- poole 18 nov 79_15.flac,flac,jam,notfound,,,,2
660,jgb76-07-08d1t01.flac,flac,jgb,variant,1976-07-08 00:00:00,yy-mm-dd,d1t01,2
140,jgb74-11-15d2t202.shn,shn,jgb,variant,1974-11-15 00:00:00,yy-mm-dd,d2t202,2
224,jgb1975-00-00t01.flac,flac,jgb,variant,,,,2
1761,ss19910700t01.flac,flac,ss,canonical,,,,2
377,phish2016-6-28pacdt01 wilson.flac,flac,phish,incorrect,2016-06-28 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,pacdt01 wilson,2
293,ph93-8-20d1t03.shn,shn,ph,incorrect,1993-08-20 00:00:00,\d+[\-\/\ ?]+\d+[\-\/\ ?]+\d+,d1t03,2
1759,marillion_denhaag2011_01.flac,flac,marillion,notfound,,,,2
244,deadco.irvine.7.26.16.01.flac,flac,deadco,incorrect,,,,2
1361,"adams, greg - 01 little black dress.flac",flac,"adams, greg",notfound,,,,2
2099,lk foxboro 201.flac,flac,lk,notfound,,,,2
1270,"bob dylan - june 25, 2016 - t01.flac",flac,bob dylan,notfound,,,,2
1929,boston 1 16 bit01.flac,flac,boston,notfound,,,,2
438,ph94-06-26d2t02.shn,shn,ph,incorrect,1994-06-26 00:00:00,yy-mm-dd,d2t02,2
1998,as01.flac,flac,as,notfound,,,,2
466,ph94-10-18sbd.d2t02.shn,shn,ph,incorrect,1994-10-18 00:00:00,yy-mm-dd,sbd.d2t02,2
541,ph94-10-31d4t13.shn,shn,ph,incorrect,1994-10-31 00:00:00,yy-mm-dd,d4t13,2
781,phish-sleeptrain.cvca.7.22.16.01.flac,flac,phish-sleeptrain,notfound,,,,2
955,ec 053116 210.flac,flac,ec,notfound,,,,2
1026,bob16070305.flac,flac,bob,notfound,,,,2
626,ph95-06-22d1t09.shn,shn,ph,incorrect,1995-06-22 00:00:00,yy-mm-dd,d1t09,2
1139,vm - hamburg july 5th 1997_disc 02 track 02.flac,flac,vm,notfound,,,,2
390,the london souls 1-30-1601.flac,flac,the london souls,notfound,,,,2
1701,ec 071116 115.flac,flac,ec,notfound,,,,2
1288,the jam bolingbrook mar 7 1980 16.flac,flac,the jam,notfound,,,,2
1245,"weird al yankovic - july 7, 2016 - t01.flac",flac,bob dylan,notfound,,,,2
767,ph96-08-06d2t09.shn,shn,ph,incorrect,1996-08-06 00:00:00,yy-mm-dd,d2t09,2
793,ph96-11-30d2t04.shn,shn,ph,incorrect,1996-11-30 00:00:00,yy-mm-dd,d2t04,2
830,ph97-07-01d1t07.shn,shn,ph,incorrect,1997-07-01 00:00:00,yy-mm-dd,d1t07,2
2500,ste-001.flac,flac,ste,notfound,,,,2
1277,"mavis staples - june 25, 2016 - t01.flac",flac,mavis staples,notfound,,,,2
1784,"demiricous - july 15, 2016 - t01.flac",flac,demiricous,notfound,,,,2
2495,wayne shorter - 01 - medley + the three marias.flac,flac,wayne shorter,notfound,,,,2
2482,jwalsh01.flac,flac,jwalsh,notfound,,,,2
1746,mp 02.flac,flac,mp,notfound,,,,2
2346,ff_02.flac,flac,ff,notfound,,,,2
1316,mudcrutch - 01 shady grove.flac,flac,mudcrutch,notfound,,,,2
2825,pf19710626_we want more (lpp) v1_01.flac,flac,pf,variant,1971-06-26 00:00:00,(\d{8}),we want more (lpp) v1_01,2
1990,21ramones1981aug20scruzcivic.flac,flac,ramones,blank,,,,2
104,1971-10-11 - this news is captured! - wolverhampton - 101 firebird suite.flac,flac,,blank,1971-10-11 00:00:00,yyyy-mm-dd,,2
2317,01 - cab calloway - you're nobody 'til somebody loves you.flac,flac,cab calloway,blank,,,,2
1015,"2016-06-17 clawhammer, the casbah01.flac",flac,,blank,2016-06-17 00:00:00,yyyy-mm-dd,,2
1014,1990-06-27 - 101.flac,flac,,blank,1990-06-27 00:00:00,yyyy-mm-dd,,2
999,1989-08-26d1t01-padded.shn,shn,,blank,1989-08-26 00:00:00,yyyy-mm-dd,,2
